,Date,Close,Volume,Adj Close,^DJI_Close,^IXIC_Close,^GSPC_Close,^RLG_Close,^NYA_Close,^VIX_Close,DX-Y.NYB_Close,EURUSD=X_Close,GBPUSD=X_Close,GC=F_Close,SI=F_Close,CL=F_Close,WM1NS,WM2NS,ICSA,CCSA,JTSJOL,PAYEMS,RSXFS,TCU,UMCSENT,BUSINV,INDPRO,GACDFSA066MSFRBPHI,GACDISA066MSFRBNY,BACTSAMFRBDAL,IR,IQ,PPIACO,CPIAUCSL,CPILFESL,MICH,CSCICP03USM665S,Grow,News_Score
1527,2021-02-05,136.75999450683594,75693800,135.1333770751953,31148.240234375,13856.2998046875,3886.830078125,2530.590087890625,15069.599609375,20.8700008392334,91.04000091552734,1.1966731548309326,1.3676148653030396,1810.9000244140625,27.013999938964844,56.84999847412109,18110.7,19384.0,803000.0,4658000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,False,0.5488830972859031
1528,2021-02-08,136.91000366210938,71297200,135.28160095214844,31385.759765625,13987.6396484375,3915.590087890625,2543.85009765625,15226.6103515625,21.239999771118164,90.93000030517578,1.2048773765563965,1.373871684074402,1831.9000244140625,27.56999969482422,57.970001220703125,18143.5,19418.8,812000.0,4599000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,True,0.526716958219641
1529,2021-02-09,136.00999450683594,76774200,134.39227294921875,31375.830078125,14007.7001953125,3911.22998046875,2542.969970703125,15244.400390625,21.6299991607666,90.44000244140624,1.2053595781326294,1.374570369720459,1835.300048828125,27.395999908447266,58.36000061035156,18143.5,19418.8,812000.0,4599000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,False,0.3589759958048091
1530,2021-02-10,135.38999938964844,73046600,133.77964782714844,31437.80078125,13972.5302734375,3909.8798828125,2539.280029296875,15273.900390625,21.989999771118164,90.37000274658205,1.2119992971420288,1.3817994594573977,1840.5999755859373,27.073999404907227,58.68000030517578,18143.5,19418.8,812000.0,4599000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,False,0.9318849772855626
1531,2021-02-11,135.1300048828125,64280000,133.52276611328125,31430.69921875,14025.76953125,3916.3798828125,2549.330078125,15297.08984375,21.25,90.41999816894533,1.2121212482452393,1.3832597732543943,1824.9000244140625,27.04199981689453,58.2400016784668,18143.5,19418.8,812000.0,4599000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,False,0.5
1532,2021-02-12,135.3699951171875,60145100,133.75990295410156,31458.400390625,14095.4697265625,3934.830078125,2561.969970703125,15369.599609375,19.96999931335449,90.4800033569336,1.2131506204605105,1.381024718284607,1821.5999755859373,27.322999954223636,59.470001220703125,18143.5,19418.8,812000.0,4599000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,True,0.5327822121859945
1533,2021-02-16,133.19000244140625,80576300,131.6058349609375,31522.75,14047.5,3932.590087890625,2550.889892578125,15423.01953125,21.459999084472656,90.51000213623048,1.2132196426391602,1.3914785385131836,1797.199951171875,27.319000244140625,60.04999923706055,18264.5,19528.0,802000.0,4495000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,False,0.5091009951585443
1534,2021-02-17,130.83999633789062,97918500,129.28379821777344,31613.01953125,13965.490234375,3931.330078125,2542.43994140625,15402.58984375,21.5,90.9499969482422,1.2092483043670654,1.388811707496643,1771.0999755859375,27.31399917602539,61.13999938964844,18264.5,19528.0,802000.0,4495000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,False,0.5308673972627909
1535,2021-02-18,129.7100067138672,96856700,128.16722106933594,31493.33984375,13865.3603515625,3913.969970703125,2532.72998046875,15290.6396484375,22.489999771118164,90.58999633789062,1.2048004865646362,1.3866355419158936,1773.4000244140625,27.07699966430664,60.52000045776367,18264.5,19528.0,802000.0,4495000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,False,0.603385610575512
1536,2021-02-19,129.8699951171875,87668800,128.32530212402344,31494.3203125,13874.4599609375,3906.7099609375,2518.340087890625,15362.6904296875,22.049999237060547,90.36000061035156,1.209189772605896,1.3967455625534058,1775.800048828125,27.25200080871582,59.2400016784668,18264.5,19528.0,802000.0,4495000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,True,0.9266632369422542
1537,2021-02-22,126.0,103916400,124.50135040283205,31521.689453125,13533.0498046875,3876.5,2463.5400390625,15340.4697265625,23.450000762939453,90.01000213623047,1.2126356363296509,1.403114914894104,1806.699951171875,28.08300018310547,61.4900016784668,18284.6,19540.8,702000.0,4406000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,False,0.4317280232470116
1538,2021-02-23,125.86000061035156,158273000,124.36302185058594,31537.349609375,13465.2001953125,3881.3701171875,2457.280029296875,15359.1298828125,23.11000061035156,90.16999816894533,1.2166796922683716,1.4071228504180908,1804.4000244140625,27.68600082397461,61.66999816894531,18284.6,19540.8,702000.0,4406000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,False,0.1047403817391558
1539,2021-02-24,125.3499984741211,111039900,123.8590850830078,31961.859375,13597.9697265625,3925.429931640625,2474.669921875,15539.419921875,21.34000015258789,90.18000030517578,1.215214490890503,1.412030577659607,1796.4000244140625,27.85700035095215,63.220001220703125,18284.6,19540.8,702000.0,4406000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,False,0.6015526617315659
1540,2021-02-25,120.98999786376952,148199500,119.55094146728516,31402.009765625,13119.4296875,3829.340087890625,2397.5,15206.669921875,28.88999938964844,90.12999725341795,1.2171372175216677,1.4148274660110474,1774.4000244140625,27.636999130249023,63.52999877929688,18284.6,19540.8,702000.0,4406000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,False,0.5
1541,2021-02-26,121.26000213623048,164560400,119.81771850585938,30932.369140625,13192.349609375,3811.14990234375,2406.169921875,15010.4697265625,27.950000762939453,90.93000030517578,1.2160420417785645,1.40081524848938,1728.0999755859375,26.402000427246094,61.5,18284.6,19540.8,702000.0,4406000.0,7760.0,143544.0,503650.0,74.1634,76.8,2012203.0,96.2231,25.5,12.1,16.9,128.0,131.0,210.6,263.638,270.727,3.3,99.31404911767,True,0.7850879492425922
1542,2021-03-01,127.79000091552734,116307900,126.27005767822266,31535.509765625,13588.830078125,3901.820068359375,2469.7099609375,15327.76953125,23.350000381469727,91.04000091552734,1.208956003189087,1.397252917289734,1722.5,26.64699935913086,60.63999938964844,18385.3,19627.6,704000.0,4227000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,True,0.7165772088458123
1543,2021-03-02,125.12000274658205,102260900,123.63182067871094,31391.51953125,13358.7900390625,3870.2900390625,2436.35009765625,15277.01953125,24.100000381469727,90.79000091552734,1.2051095962524414,1.392951726913452,1733.0999755859375,26.850000381469727,59.75,18385.3,19627.6,704000.0,4227000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,False,0.5061963307786584
1544,2021-03-03,122.05999755859376,112966300,120.60820770263672,31270.08984375,12997.75,3819.719970703125,2370.77001953125,15199.1904296875,26.670000076293945,90.9499969482422,1.208546757698059,1.3954981565475464,1715.300048828125,26.35700035095215,61.27999877929688,18385.3,19627.6,704000.0,4227000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,False,0.5
1545,2021-03-04,120.12999725341795,178155000,118.701171875,30924.140625,12723.4697265625,3768.469970703125,2328.179931640625,14959.41015625,28.56999969482422,91.62999725341795,1.2050660848617554,1.3926994800567627,1700.199951171875,25.43400001525879,63.83000183105469,18385.3,19627.6,704000.0,4227000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,False,0.289180614015141
1546,2021-03-05,121.41999816894533,153766600,119.97581481933594,31496.30078125,12920.150390625,3841.93994140625,2363.449951171875,15251.830078125,24.65999984741211,91.9800033569336,1.1967735290527344,1.3894098997116089,1698.0,25.256999969482425,66.08999633789062,18385.3,19627.6,704000.0,4227000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,True,0.6478637334147489
1547,2021-03-08,116.36000061035156,154376600,114.97600555419922,31802.439453125,12609.16015625,3821.35009765625,2313.2099609375,15288.3798828125,25.46999931335449,92.30999755859376,1.1925631761550903,1.385367751121521,1677.699951171875,25.239999771118164,65.05000305175781,18488.7,19721.2,693000.0,4185000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,False,0.5200552478120849
1548,2021-03-09,121.08999633789062,129525800,119.64974975585938,31832.740234375,13073.8203125,3875.43994140625,2388.6201171875,15375.6298828125,24.030000686645508,91.95999908447266,1.185171127319336,1.3823610544204712,1716.5999755859375,26.14800071716309,64.01000213623047,18488.7,19721.2,693000.0,4185000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,True,0.4280603273960816
1549,2021-03-10,119.9800033569336,111943300,118.55296325683594,32297.01953125,13068.830078125,3898.81005859375,2385.89990234375,15521.83984375,22.559999465942383,91.79000091552734,1.1897906064987185,1.389043211936951,1721.5,26.101999282836918,64.44000244140625,18488.7,19721.2,693000.0,4185000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,False,0.5008240112828665
1550,2021-03-11,121.95999908447266,103026500,120.50940704345705,32485.58984375,13398.669921875,3939.340087890625,2436.7900390625,15648.0,21.90999984741211,91.41999816894533,1.1926058530807495,1.3931456804275513,1722.300048828125,26.16200065612793,66.0199966430664,18488.7,19721.2,693000.0,4185000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,True,0.5854670919613678
1551,2021-03-12,121.02999877929688,88105100,119.59046173095705,32778.640625,13319.8603515625,3943.340087890625,2421.75,15715.2099609375,20.690000534057617,91.68000030517578,1.1986095905303955,1.3989927768707275,1719.5,25.8799991607666,65.61000061035156,18488.7,19721.2,693000.0,4185000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,False,0.5468424951728899
1552,2021-03-15,123.98999786376952,92403800,122.51525115966795,32953.4609375,13459.7099609375,3968.93994140625,2445.43994140625,15775.5,20.030000686645508,91.83000183105467,1.1950000524520874,1.392951726913452,1728.9000244140625,26.25300025939941,65.38999938964844,18625.9,19857.9,699000.0,3970000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,True,0.5356647676028506
1553,2021-03-16,125.56999969482422,115227900,124.0764617919922,32825.94921875,13471.5703125,3962.7099609375,2451.179931640625,15669.2998046875,19.790000915527344,91.87000274658205,1.1925773620605469,1.3899120092391968,1730.5999755859375,25.974000930786133,64.80000305175781,18625.9,19857.9,699000.0,3970000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,True,0.5276221533951683
1554,2021-03-17,124.76000213623048,111932600,123.2761001586914,33015.37109375,13525.2001953125,3974.1201171875,2453.010009765625,15731.150390625,19.229999542236328,91.4000015258789,1.190164566040039,1.3902212381362915,1726.800048828125,26.030000686645508,64.5999984741211,18625.9,19857.9,699000.0,3970000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,False,0.5240688817747666
1555,2021-03-18,120.52999877929688,121229700,119.09640502929688,32862.30078125,13116.169921875,3915.4599609375,2391.199951171875,15589.08984375,21.57999992370605,91.8499984741211,1.1982792615890503,1.3975849151611328,1732.199951171875,26.32099914550781,60.0,18625.9,19857.9,699000.0,3970000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,False,0.5652825746537232
1556,2021-03-19,119.98999786376952,185549500,118.56282806396484,32627.970703125,13215.240234375,3913.10009765625,2400.3798828125,15562.259765625,20.950000762939453,91.91999816894533,1.1918240785598757,1.3925055265426636,1741.4000244140625,26.29199981689453,61.41999816894531,18625.9,19857.9,699000.0,3970000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,False,0.5
1557,2021-03-22,123.38999938964844,111912300,121.92239379882812,32731.19921875,13377.5400390625,3940.590087890625,2434.7900390625,15551.5595703125,18.8799991607666,91.8000030517578,1.1883116960525513,1.3832597732543943,1737.800048828125,25.74099922180176,61.54999923706055,18814.1,20035.8,627000.0,3887000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,True,0.4023435392553615
1558,2021-03-23,122.54000091552734,95467100,121.08251190185548,32423.150390625,13227.7001953125,3910.52001953125,2426.389892578125,15346.5302734375,20.299999237060547,92.33999633789062,1.193303108215332,1.3862512111663818,1724.699951171875,25.200000762939453,57.7599983215332,18814.1,20035.8,627000.0,3887000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,False,0.0224045966623786
1559,2021-03-24,120.08999633789062,88530500,118.66163635253906,32420.060546875,12961.8896484375,3889.139892578125,2392.610107421875,15276.5595703125,21.200000762939453,92.52999877929688,1.1840205192565918,1.373041749000549,1732.9000244140625,25.201000213623047,61.18000030517578,18814.1,20035.8,627000.0,3887000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,False,0.978199767570919
1560,2021-03-25,120.58999633789062,98844700,119.15569305419922,32619.48046875,12977.6796875,3909.52001953125,2390.320068359375,15410.3701171875,19.809999465942383,92.87999725341795,1.1813069581985474,1.3688879013061523,1724.9000244140625,25.02199935913086,58.560001373291016,18814.1,20035.8,627000.0,3887000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,True,0.9734956347126034
1561,2021-03-26,121.20999908447266,94071200,119.76831817626952,33072.87890625,13138.73046875,3974.5400390625,2429.030029296875,15682.5400390625,18.86000061035156,92.7699966430664,1.1776621341705322,1.374910593032837,1732.199951171875,25.09199905395508,60.970001220703125,18814.1,20035.8,627000.0,3887000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,True,0.5309566245706216
1562,2021-03-29,121.38999938964844,80819200,119.9461898803711,33171.37109375,13059.650390625,3971.090087890625,2426.85009765625,15611.8798828125,20.739999771118164,92.94000244140624,1.1788004636764526,1.3791011571884155,1712.0999755859375,24.746999740600582,61.560001373291016,18895.4,20111.5,658000.0,3859000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,True,0.5
1563,2021-03-30,119.9000015258789,85671900,118.47389221191406,33066.9609375,13045.3896484375,3958.550048828125,2412.93994140625,15626.1103515625,19.61000061035156,93.3000030517578,1.177100658416748,1.3775053024291992,1683.9000244140625,24.121000289916992,60.54999923706055,18895.4,20111.5,658000.0,3859000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,False,0.3943426630905071
1564,2021-03-31,122.1500015258789,118323800,120.69713592529295,32981.55078125,13246.8701171875,3972.889892578125,2445.8798828125,15601.740234375,19.399999618530277,93.2300033569336,1.1723604202270508,1.3746649026870728,1713.800048828125,24.517000198364254,59.15999984741211,18895.4,20111.5,658000.0,3859000.0,8399.0,144328.0,558369.0,76.3299,84.9,2012605.0,98.8621,40.3,17.4,28.7,129.9,134.3,215.0,264.914,271.526,3.1,99.6822409544732,True,0.7907744716520488
1565,2021-04-01,123.0,75089100,121.53702545166016,33153.2109375,13480.1103515625,4019.8701171875,2484.840087890625,15751.7001953125,17.329999923706055,92.93000030517578,1.1728830337524414,1.3786258697509766,1726.5,24.934999465942383,61.45000076293945,18895.4,20111.5,658000.0,3859000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,True,0.5202729436922144
1566,2021-04-05,125.9000015258789,88651200,124.40253448486328,33527.19140625,13705.58984375,4077.909912109375,2528.25,15870.33984375,17.90999984741211,92.5999984741211,1.176816701889038,1.383125901222229,1727.0,24.76300048828125,58.650001525878906,19109.1,20315.8,645000.0,3830000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,True,0.4787272978405828
1567,2021-04-06,126.20999908447266,80171300,124.70885467529295,33430.23828125,13698.3798828125,4073.93994140625,2528.2099609375,15877.9599609375,18.1200008392334,92.33999633789062,1.1818934679031372,1.3914011716842651,1741.5,25.21199989318848,59.33000183105469,19109.1,20315.8,645000.0,3830000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,True,0.9025197953945576
1568,2021-04-07,127.9000015258789,83466700,126.3787612915039,33446.26171875,13688.83984375,4079.949951171875,2535.31005859375,15838.849609375,17.15999984741211,92.45999908447266,1.1874228715896606,1.383125901222229,1740.0999755859375,25.232999801635746,59.77000045776367,19109.1,20315.8,645000.0,3830000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,True,0.4465290008887038
1569,2021-04-08,130.36000061035156,88844600,128.8094940185547,33503.5703125,13829.3095703125,4097.169921875,2561.85009765625,15886.5595703125,16.950000762939453,92.05999755859376,1.1873664855957031,1.3743815422058103,1756.800048828125,25.569000244140625,59.59999847412109,19109.1,20315.8,645000.0,3830000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,True,0.2651907451874351
1570,2021-04-09,133.0,106686700,131.4180908203125,33800.6015625,13900.1904296875,4128.7998046875,2585.169921875,15956.3701171875,16.690000534057617,92.16000366210938,1.1915684938430786,1.373437762260437,1743.300048828125,25.31100082397461,59.31999969482422,19109.1,20315.8,645000.0,3830000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,True,0.5657299836628465
1571,2021-04-12,131.24000549316406,91420000,129.6790313720703,33745.3984375,13850.0,4127.990234375,2584.949951171875,15977.4599609375,16.90999984741211,92.13999938964844,1.1900511980056765,1.3712154626846311,1731.199951171875,24.85300064086914,59.70000076293945,19112.0,20305.9,571000.0,3779000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,False,0.7094864989125204
1572,2021-04-13,134.42999267578125,91266500,132.83106994628906,33677.26953125,13996.099609375,4141.58984375,2612.75,15962.33984375,16.649999618530273,91.8499984741211,1.1914690732955933,1.3753834962844849,1746.199951171875,25.41699981689453,60.18000030517578,19112.0,20305.9,571000.0,3779000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,True,0.6384803812656173
1573,2021-04-14,132.02999877929688,87222800,130.45962524414062,33730.890625,13857.83984375,4124.66015625,2583.7900390625,16000.150390625,16.989999771118164,91.69000244140624,1.1954143047332764,1.3759700059890747,1734.9000244140625,25.51499938964844,63.150001525878906,19112.0,20305.9,571000.0,3779000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,False,0.6416583549807368
1574,2021-04-15,134.5,89347100,132.9002685546875,34035.98828125,14038.759765625,4170.419921875,2627.699951171875,16116.849609375,16.56999969482422,91.66999816894533,1.1986095905303955,1.3779228925704956,1765.4000244140625,25.95599937438965,63.459999084472656,19112.0,20305.9,571000.0,3779000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,True,0.5
1575,2021-04-16,134.16000366210938,84922400,132.56431579589844,34200.671875,14052.33984375,4185.47021484375,2630.780029296875,16186.2900390625,16.25,91.55999755859376,1.1971746683120728,1.3785498142242432,1779.0,26.099000930786133,63.130001068115234,19112.0,20305.9,571000.0,3779000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,False,0.60357337018776
1576,2021-04-19,134.83999633789062,94264200,133.2362060546875,34077.62890625,13914.76953125,4163.259765625,2609.669921875,16107.5595703125,17.290000915527344,91.06999969482422,1.1969454288482666,1.3818453550338743,1769.4000244140625,25.83099937438965,63.380001068115234,19117.1,20298.8,566000.0,3776000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,True,0.659075347570053
1577,2021-04-20,133.11000061035156,94812300,131.52676391601562,33821.30078125,13786.26953125,4134.93994140625,2594.64990234375,15944.6103515625,18.68000030517578,91.23999786376952,1.204529047012329,1.3993842601776123,1777.300048828125,25.834999084472656,62.43999862670898,19117.1,20298.8,566000.0,3776000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,False,0.6374640177810463
1578,2021-04-21,133.5,68847100,131.9121551513672,34137.30859375,13950.2197265625,4173.419921875,2615.139892578125,16121.6103515625,17.5,91.16000366210938,1.2032392024993896,1.3938837051391602,1792.300048828125,26.565000534057617,61.34999847412109,19117.1,20298.8,566000.0,3776000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,True,0.3761455961255605
1579,2021-04-22,131.94000244140625,84566500,130.37071228027344,33815.8984375,13818.41015625,4134.97998046875,2591.669921875,16030.6201171875,18.709999084472656,91.33000183105467,1.2037750482559204,1.3931845426559448,1781.199951171875,26.173999786376957,61.43000030517578,19117.1,20298.8,566000.0,3776000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,False,0.5808989919331589
1580,2021-04-23,134.32000732421875,78657500,132.72238159179688,34043.48828125,14016.8095703125,4180.169921875,2625.830078125,16206.0,17.329999923706055,90.86000061035156,1.2014753818511963,1.3840255737304688,1777.0,26.07699966430664,62.13999938964844,19117.1,20298.8,566000.0,3776000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,True,0.1124997278092739
1581,2021-04-26,134.72000122070312,66905100,133.1176300048828,33981.5703125,14138.7802734375,4187.6201171875,2638.7900390625,16241.2099609375,17.639999389648438,90.80999755859376,1.2089852094650269,1.3866355419158936,1779.199951171875,26.211000442504883,61.90999984741211,18972.8,20145.2,574000.0,3767000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,True,0.5074501214413024
1582,2021-04-27,134.38999938964844,66015800,132.79156494140625,33984.9296875,14090.2197265625,4186.72021484375,2631.760009765625,16273.3095703125,17.559999465942383,90.91000366210938,1.2081671953201294,1.3895643949508667,1778.0,26.41200065612793,62.93999862670898,18972.8,20145.2,574000.0,3767000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,False,0.4426934258661346
1583,2021-04-28,133.5800018310547,107760100,131.99118041992188,33820.37890625,14051.0302734375,4183.18017578125,2623.1201171875,16322.1298828125,17.280000686645508,90.61000061035156,1.2090305089950562,1.390356421470642,1773.199951171875,26.08099937438965,63.86000061035156,18972.8,20145.2,574000.0,3767000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,False,0.594851537359592
1584,2021-04-29,133.47999572753906,151101000,131.8923797607422,34060.359375,14082.5498046875,4211.47021484375,2629.169921875,16376.0,17.610000610351562,90.61000061035156,1.213592290878296,1.395673394203186,1768.0999755859375,26.05299949645996,65.01000213623047,18972.8,20145.2,574000.0,3767000.0,9288.0,144614.0,555865.0,76.5776,88.3,2011003.0,99.0246,45.6,26.3,37.6,131.1,135.9,217.9,266.67,273.615,3.4,99.9278232055232,False,0.5914795815335936
